user_id,rank,item_id,rating,label,train_degree
91,1,247,3,1,30
91,2,253,3,1,26
91,3,271,3,1,8
91,4,32,2,0,5
91,5,124,1,0,3
92,1,278,2,0,12
92,2,205,1,0,6
92,3,246,4,1,32
92,4,50,1,0,5
92,5,284,1,0,4
93,1,268,3,1,11
93,2,150,2,0,10
93,3,299,2,0,9
93,4,205,3,1,6
93,5,33,1,0,8
94,1,292,3,1,15
94,2,162,1,0,8
94,3,225,1,0,6
94,4,109,1,0,12
94,5,215,1,0,3
95,1,225,3,1,6
95,2,251,3,1,22
95,3,269,3,1,7
95,4,241,3,1,19
95,5,65,1,0,1
96,1,172,3,1,7
96,2,177,3,1,5
96,3,295,3,1,15
96,4,95,1,0,11
96,5,189,1,0,7
97,1,285,1,0,9
97,2,279,3,1,17
97,3,242,1,0,13
97,4,236,4,1,17
97,5,244,2,0,16
98,1,174,1,0,11
98,2,92,1,0,14
98,3,218,3,1,8
98,4,201,1,0,5
98,5,177,1,0,5
99,1,282,3,1,10
99,2,97,4,1,35
99,3,260,3,1,16
99,4,100,4,1,30
99,5,258,2,0,6
100,1,261,1,0,3
100,2,26,2,0,8
100,3,288,2,0,16
100,4,214,1,0,12
100,5,294,1,0,7
101,1,2,4,1,13
101,2,249,4,1,39
101,3,250,4,1,20
101,4,94,4,1,9
101,5,165,4,1,10
102,1,242,1,0,13
102,2,285,1,0,9
102,3,246,2,0,32
102,4,187,3,1,11
102,5,226,1,0,5
103,1,253,3,1,26
103,2,100,1,0,30
103,3,109,1,0,12
103,4,226,1,0,5
103,5,246,5,1,32
104,1,208,3,1,7
104,2,109,2,0,12
104,3,173,2,0,10
104,4,220,1,0,9
104,5,226,1,0,5
105,1,4,4,1,13
105,2,236,3,1,17
105,3,126,3,1,17
105,4,147,1,0,21
105,5,113,3,1,12
106,1,77,2,0,10
106,2,162,2,0,8
106,3,194,2,0,8
106,4,153,5,1,8
106,5,79,2,0,21
107,1,256,1,0,14
107,2,143,1,0,21
107,3,249,5,1,39
107,4,182,4,1,8
107,5,206,4,1,7
109,1,238,2,0,12
109,2,81,3,1,7
109,3,70,4,1,3
109,4,299,3,1,9
109,5,234,4,1,9
110,1,0,4,1,75
110,2,248,2,0,28
110,3,197,1,0,8
110,4,167,2,0,9
110,5,287,5,1,9
111,1,240,3,1,8
111,2,248,1,0,28
111,3,270,2,0,4
111,4,292,2,0,15
111,5,228,3,1,16
112,1,191,3,1,9
112,2,217,1,0,8
112,3,263,3,1,18
112,4,169,1,0,6
112,5,158,2,0,11
113,1,272,2,0,11
113,2,193,4,1,13
113,3,182,3,1,8
113,4,150,1,0,10
113,5,105,1,0,19
114,1,193,5,1,13
114,2,157,1,0,12
114,3,273,4,1,14
114,4,233,3,1,23
114,5,298,4,1,11
115,1,200,4,1,15
115,2,180,2,0,4
115,3,156,3,1,4
115,4,173,3,1,10
115,5,146,4,1,20
116,1,288,4,1,16
116,2,293,4,1,8
116,3,161,4,1,11
116,4,264,5,1,15
116,5,220,4,1,9
117,1,75,5,1,10
117,2,178,2,0,10
117,3,162,1,0,8
117,4,167,4,1,9
117,5,105,2,0,19
118,1,184,1,0,8
118,2,81,1,0,7
118,3,201,1,0,5
118,4,171,1,0,7
118,5,47,1,0,3
119,1,299,4,1,9
119,2,68,1,0,14
119,3,236,3,1,17
119,4,80,4,1,37
119,5,268,3,1,11
120,1,227,5,1,19
120,2,262,2,0,17
120,3,237,1,0,16
120,4,212,5,1,13
120,5,249,1,0,39
121,1,260,1,0,16
121,2,280,1,0,10
121,3,190,1,0,2
121,4,10,1,0,10
121,5,11,1,0,4
122,1,162,4,1,8
122,2,2,1,0,13
122,3,155,1,0,18
122,4,260,3,1,16
122,5,238,3,1,12
123,1,240,3,1,8
123,2,46,1,0,8
123,3,243,1,0,15
123,4,298,2,0,11
123,5,47,1,0,3
124,1,203,3,1,8
124,2,63,1,0,6
124,3,48,1,0,12
124,4,122,1,0,15
124,5,30,1,0,2
125,1,200,3,1,15
125,2,176,2,0,5
125,3,196,4,1,7
125,4,171,2,0,7
125,5,206,3,1,7
126,1,224,4,1,17
126,2,262,5,1,17
126,3,108,5,1,14
126,4,78,3,1,25
126,5,95,5,1,11
127,1,225,4,1,6
127,2,299,3,1,9
127,3,74,4,1,13
127,4,257,4,1,18
127,5,151,2,0,6
128,1,254,2,0,12
128,2,100,3,1,30
128,3,217,1,0,8
128,4,92,3,1,14
128,5,6,1,0,8
129,1,137,3,1,32
129,2,134,4,1,18
129,3,122,2,0,15
129,4,69,3,1,4
129,5,36,3,1,19
130,1,92,4,1,14
130,2,91,4,1,10
130,3,109,2,0,12
130,4,157,2,0,12
130,5,34,1,0,7
131,1,114,4,1,19
131,2,109,2,0,12
131,3,10,5,1,10
131,4,36,4,1,19
131,5,125,1,0,17
132,1,136,4,1,25
132,2,39,2,0,1
132,3,166,1,0,10
132,4,17,2,0,2
132,5,28,2,0,1
133,1,93,4,1,11
133,2,104,3,1,17
133,3,22,3,1,5
133,4,21,4,1,14
133,5,92,4,1,14
134,1,219,3,1,10
134,2,147,4,1,21
134,3,84,1,0,17
134,4,66,1,0,8
134,5,178,4,1,10
135,1,113,3,1,12
135,2,106,3,1,9
135,3,77,1,0,10
135,4,185,3,1,2
135,5,158,2,0,11
136,1,146,3,1,20
136,2,120,5,1,45
136,3,80,3,1,37
136,4,137,2,0,32
136,5,65,2,0,1
137,1,58,1,0,11
137,2,129,1,0,25
137,3,114,3,1,19
137,4,105,1,0,19
137,5,132,1,0,7
139,1,99,4,1,61
139,2,110,3,1,10
139,3,73,3,1,8
139,4,53,2,0,2
139,5,205,1,0,6
140,1,49,4,1,30
140,2,113,2,0,12
140,3,25,2,0,6
140,4,76,4,1,8
140,5,47,3,1,3
141,1,13,3,1,7
141,2,82,3,1,7
141,3,65,1,0,1
141,4,224,4,1,17
141,5,23,3,1,4
142,1,13,3,1,7
142,2,3,5,1,9
142,3,254,1,0,12
142,4,171,1,0,7
142,5,103,2,0,31
143,1,138,4,1,27
143,2,114,3,1,19
143,3,283,1,0,8
143,4,36,3,1,19
143,5,62,3,1,12
144,1,147,5,1,21
144,2,102,5,1,53
144,3,210,1,0,8
144,4,247,1,0,30
144,5,127,4,1,6
145,1,0,5,1,75
145,2,134,4,1,18
145,3,201,1,0,5
145,4,98,2,0,48
145,5,147,3,1,21
146,1,243,1,0,15
146,2,85,3,1,14
146,3,147,1,0,21
146,4,134,2,0,18
146,5,128,1,0,5
148,1,99,4,1,61
148,2,21,4,1,14
148,3,113,2,0,12
148,4,29,1,0,3
148,5,52,2,0,3
149,1,126,2,0,17
149,2,136,3,1,25
149,3,66,1,0,8
149,4,227,3,1,19
149,5,217,1,0,8
150,1,7,1,0,13
150,2,31,2,0,2
150,3,298,1,0,11
150,4,140,1,0,2
150,5,62,3,1,12
151,1,127,3,1,6
151,2,164,3,1,8
151,3,254,3,1,12
151,4,56,3,1,2
151,5,186,4,1,6
152,1,98,5,1,48
152,2,97,3,1,35
152,3,112,1,0,14
152,4,96,1,0,35
152,5,99,2,0,61
153,1,152,1,0,3
153,2,216,3,1,3
153,3,213,2,0,10
153,4,114,3,1,19
153,5,244,1,0,16
154,1,291,3,1,16
154,2,248,3,1,28
154,3,282,4,1,10
154,4,280,3,1,10
154,5,182,4,1,8
155,1,75,2,0,10
155,2,113,1,0,12
155,3,29,1,0,3
155,4,206,1,0,7
155,5,127,2,0,6
156,1,10,4,1,10
156,2,175,3,1,7
156,3,224,3,1,17
156,4,74,4,1,13
156,5,267,3,1,17
157,1,209,5,1,4
157,2,270,4,1,4
157,3,121,4,1,29
157,4,124,1,0,3
157,5,152,2,0,3
158,1,107,4,1,22
158,2,0,4,1,75
158,3,78,2,0,25
158,4,239,2,0,3
158,5,93,3,1,11
159,1,82,3,1,7
159,2,110,2,0,10
159,3,152,2,0,3
159,4,197,4,1,8
159,5,11,2,0,4
161,1,168,4,1,6
161,2,123,2,0,17
161,3,136,3,1,25
161,4,214,3,1,12
161,5,238,3,1,12
162,1,71,2,0,24
162,2,136,1,0,25
162,3,120,2,0,45
162,4,46,3,1,8
162,5,253,1,0,26
163,1,114,4,1,19
163,2,79,3,1,21
163,3,255,1,0,4
163,4,203,2,0,8
163,5,104,1,0,17
164,1,59,3,1,8
164,2,248,4,1,28
164,3,184,3,1,8
164,4,143,2,0,21
164,5,12,3,1,6
165,1,132,1,0,7
165,2,25,3,1,6
165,3,35,2,0,4
165,4,197,3,1,8
165,5,8,3,1,10
166,1,109,4,1,12
166,2,89,3,1,9
166,3,106,3,1,9
166,4,39,3,1,1
166,5,289,1,0,1
167,1,85,3,1,14
167,2,223,1,0,12
167,3,44,1,0,4
167,4,40,1,0,7
167,5,176,1,0,5
168,1,141,1,0,22
168,2,291,3,1,16
168,3,177,3,1,5
168,4,251,2,0,22
168,5,175,1,0,7
169,1,67,2,0,15
169,2,73,2,0,8
169,3,87,4,1,19
169,4,72,2,0,11
169,5,257,1,0,18
170,1,142,2,0,34
170,2,164,1,0,8
170,3,160,1,0,6
170,4,199,4,1,17
170,5,174,3,1,11
171,1,81,4,1,7
171,2,108,5,1,14
171,3,200,4,1,15
171,4,188,4,1,13
171,5,191,4,1,9
172,1,117,3,1,14
172,2,97,4,1,35
172,3,77,1,0,10
172,4,33,3,1,8
172,5,5,2,0,5
173,1,74,4,1,13
173,2,148,2,0,18
173,3,125,1,0,17
173,4,214,1,0,12
173,5,59,3,1,8
174,1,118,3,1,22
174,2,9,2,0,14
174,3,141,2,0,22
174,4,86,1,0,11
174,5,39,1,0,1
175,1,147,1,0,21
175,2,136,3,1,25
175,3,80,3,1,37
175,4,8,3,1,10
175,5,126,3,1,17
176,1,119,4,1,18
176,2,136,5,1,25
176,3,135,2,0,5
176,4,116,2,0,12
176,5,147,4,1,21
177,1,10,4,1,10
177,2,126,2,0,17
177,3,186,1,0,6
177,4,105,1,0,19
177,5,22,5,1,5
178,1,236,1,0,17
178,2,147,4,1,21
178,3,20,2,0,4
178,4,200,1,0,15
178,5,11,1,0,4
179,1,36,5,1,19
179,2,182,5,1,8
179,3,52,2,0,3
179,4,221,4,1,9
179,5,108,4,1,14
180,1,112,3,1,14
180,2,72,3,1,11
180,3,110,3,1,10
180,4,91,3,1,10
180,5,114,4,1,19
181,1,2,4,1,13
181,2,125,3,1,17
181,3,112,2,0,14
181,4,75,3,1,10
181,5,223,2,0,12
182,1,97,1,0,35
182,2,220,1,0,9
182,3,186,2,0,6
182,4,130,1,0,6
182,5,121,4,1,29
183,1,19,4,1,12
183,2,286,1,0,8
183,3,42,4,1,6
183,4,146,2,0,20
183,5,58,2,0,11
184,1,141,2,0,22
184,2,99,3,1,61
184,3,151,2,0,6
184,4,110,2,0,10
184,5,11,2,0,4
185,1,36,4,1,19
185,2,22,1,0,5
185,3,37,1,0,4
185,4,43,1,0,8
185,5,191,1,0,9
186,1,9,3,1,14
186,2,61,1,0,3
186,3,54,2,0,8
186,4,136,3,1,25
186,5,55,3,1,4
187,1,102,2,0,53
187,2,138,3,1,27
187,3,205,2,0,6
187,4,24,2,0,12
187,5,42,1,0,6
188,1,121,3,1,29
188,2,9,1,0,14
188,3,3,1,0,9
188,4,113,1,0,12
188,5,110,1,0,10
189,1,80,3,1,37
189,2,124,2,0,3
189,3,134,2,0,18
189,4,112,4,1,14
189,5,65,4,1,1
190,1,148,5,1,18
190,2,11,2,0,4
190,3,149,5,1,15
190,4,266,1,0,13
190,5,111,3,1,7
191,1,53,4,1,2
191,2,288,3,1,16
191,3,110,1,0,10
191,4,136,4,1,25
191,5,283,2,0,8
192,1,10,1,0,10
192,2,129,3,1,25
192,3,19,3,1,12
192,4,286,1,0,8
192,5,134,2,0,18
193,1,294,1,0,7
193,2,67,4,1,15
193,3,205,3,1,6
193,4,79,2,0,21
193,5,50,3,1,5
194,1,148,3,1,18
194,2,87,3,1,19
194,3,98,4,1,48
194,4,276,2,0,8
194,5,106,1,0,9
195,1,119,3,1,18
195,2,27,3,1,3
195,3,90,3,1,34
195,4,11,3,1,4
195,5,46,2,0,8
196,1,254,1,0,12
196,2,98,3,1,48
196,3,25,1,0,6
196,4,189,1,0,7
196,5,188,1,0,13
197,1,102,4,1,53
197,2,205,1,0,6
197,3,250,1,0,20
197,4,106,1,0,9
197,5,67,4,1,15
198,1,87,3,1,19
198,2,246,2,0,32
198,3,127,4,1,6
198,4,53,4,1,2
198,5,22,2,0,5
199,1,79,4,1,21
199,2,117,3,1,14
199,3,137,3,1,32
199,4,38,2,0,9
199,5,289,2,0,1
200,1,21,3,1,14
200,2,214,4,1,12
200,3,104,4,1,17
200,4,115,3,1,9
200,5,180,2,0,4
201,1,19,4,1,12
201,2,63,1,0,6
201,3,136,3,1,25
201,4,71,1,0,24
201,5,158,1,0,11
202,1,135,3,1,5
202,2,132,3,1,7
202,3,86,3,1,11
202,4,98,5,1,48
202,5,108,4,1,14
203,1,135,1,0,5
203,2,67,3,1,15
203,3,51,4,1,9
203,4,146,1,0,20
203,5,86,1,0,11
204,1,141,3,1,22
204,2,0,4,1,75
204,3,96,2,0,35
204,4,217,1,0,8
204,5,29,1,0,3
205,1,38,5,1,9
205,2,119,3,1,18
205,3,214,1,0,12
205,4,168,1,0,6
205,5,105,5,1,19
206,1,73,3,1,8
206,2,129,2,0,25
206,3,92,3,1,14
206,4,208,3,1,7
206,5,21,3,1,14
207,1,144,4,1,29
207,2,98,3,1,48
207,3,25,4,1,6
207,4,175,3,1,7
207,5,250,3,1,20
208,1,54,4,1,8
208,2,133,2,0,36
208,3,75,3,1,10
208,4,235,1,0,13
208,5,285,1,0,9
209,1,137,4,1,32
209,2,20,3,1,4
209,3,212,4,1,13
209,4,100,3,1,30
209,5,34,4,1,7
210,1,102,3,1,53
210,2,120,3,1,45
210,3,23,2,0,4
210,4,145,2,0,10
210,5,109,1,0,12
211,1,90,1,0,34
211,2,32,5,1,5
211,3,119,1,0,18
211,4,107,4,1,22
211,5,63,5,1,6
212,1,98,4,1,48
212,2,247,4,1,30
212,3,54,3,1,8
212,4,137,2,0,32
212,5,122,3,1,15
213,1,56,1,0,2
213,2,162,5,1,8
213,3,174,4,1,11
213,4,145,2,0,10
213,5,211,3,1,1
214,1,134,5,1,18
214,2,49,5,1,30
214,3,76,3,1,8
214,4,163,3,1,4
214,5,184,1,0,8
215,1,83,4,1,14
215,2,0,4,1,75
215,3,20,3,1,4
215,4,32,5,1,5
215,5,22,4,1,5
216,1,113,3,1,12
216,2,9,2,0,14
216,3,275,1,0,7
216,4,197,1,0,8
216,5,29,2,0,3
217,1,98,4,1,48
217,2,101,2,0,49
217,3,115,1,0,9
217,4,73,3,1,8
217,5,62,4,1,12
218,1,117,3,1,14
218,2,192,3,1,5
218,3,85,4,1,14
218,4,110,2,0,10
218,5,120,4,1,45
219,1,107,3,1,22
219,2,92,4,1,14
219,3,129,2,0,25
219,4,195,2,0,6
219,5,218,1,0,8
220,1,149,2,0,15
220,2,257,1,0,18
220,3,265,1,0,7
220,4,290,1,0,19
220,5,26,1,0,8
221,1,71,3,1,24
221,2,80,3,1,37
221,3,251,1,0,22
221,4,125,2,0,17
221,5,57,2,0,5
222,1,120,4,1,45
222,2,182,4,1,8
222,3,259,4,1,10
222,4,42,3,1,6
222,5,176,5,1,5
223,1,121,4,1,29
223,2,103,2,0,31
223,3,21,4,1,14
223,4,57,1,0,5
223,5,157,2,0,12
224,1,105,4,1,19
224,2,183,2,0,5
224,3,208,3,1,7
224,4,279,2,0,17
224,5,86,3,1,11
225,1,111,3,1,7
225,2,68,5,1,14
225,3,85,1,0,14
225,4,99,1,0,61
225,5,297,1,0,17
226,1,132,5,1,7
226,2,80,3,1,37
226,3,0,2,0,75
226,4,54,2,0,8
226,5,24,2,0,12
227,1,126,3,1,17
227,2,142,5,1,34
227,3,185,4,1,2
227,4,71,4,1,24
227,5,115,2,0,9
228,1,125,2,0,17
228,2,115,1,0,9
228,3,260,1,0,16
228,4,150,1,0,10
228,5,228,1,0,16
229,1,114,3,1,19
229,2,90,3,1,34
229,3,101,3,1,49
229,4,167,1,0,9
229,5,205,1,0,6
230,1,118,3,1,22
230,2,66,1,0,8
230,3,88,2,0,21
230,4,32,3,1,5
230,5,1,1,0,8
231,1,113,3,1,12
231,2,255,1,0,4
231,3,118,4,1,22
231,4,66,2,0,8
231,5,88,1,0,21
232,1,110,1,0,10
232,2,102,2,0,53
232,3,127,2,0,6
232,4,78,2,0,25
232,5,151,1,0,6
233,1,120,1,0,45
233,2,131,3,1,8
233,3,32,1,0,5
233,4,15,1,0,5
233,5,264,1,0,15
234,1,138,3,1,27
234,2,142,3,1,34
234,3,123,2,0,17
234,4,46,2,0,8
234,5,11,1,0,4
235,1,144,3,1,29
235,2,143,3,1,21
235,3,85,2,0,14
235,4,116,1,0,12
235,5,127,2,0,6
236,1,96,5,1,35
236,2,182,4,1,8
236,3,83,5,1,14
236,4,246,3,1,32
236,5,87,5,1,19
237,1,137,2,0,32
237,2,14,1,0,2
237,3,231,4,1,15
